kepid,koi_disposition,koi_score,rowid
9850912,FALSE POSITIVE,0,8568
9852050,FALSE POSITIVE,,8569
9873869,FALSE POSITIVE,0,8570
10736223,FALSE POSITIVE,0,8571
10736489,CANDIDATE,1,8572
10743600,FALSE POSITIVE,0,8573
10751908,CANDIDATE,,8574
10753734,FALSE POSITIVE,0,8575
10794242,FALSE POSITIVE,0,8576
10794405,FALSE POSITIVE,0,8577
10809677,FALSE POSITIVE,0,8578
10812541,CANDIDATE,0.996,8579
11967004,FALSE POSITIVE,0.019,8580
11968490,FALSE POSITIVE,0,8581
11970288,FALSE POSITIVE,0,8582
12004679,FALSE POSITIVE,0,8583
12004680,FALSE POSITIVE,0,8584
12004689,FALSE POSITIVE,,8585
12013615,FALSE POSITIVE,0,8586
12016243,CANDIDATE,1,8587
12022517,FALSE POSITIVE,0,8588
6307521,FALSE POSITIVE,0,8589
7037540,FALSE POSITIVE,,8590
11129738,CANDIDATE,0.891,8591
10028792,CANDIDATE,0.946,8592
4860678,CANDIDATE,0.899,8593
5531953,CANDIDATE,0.999,8594
4349442,FALSE POSITIVE,0,8595
7765528,CANDIDATE,0.842,8596
3327980,FALSE POSITIVE,0,8597
3329643,FALSE POSITIVE,0,8598
3335816,FALSE POSITIVE,0,8599
3337438,FALSE POSITIVE,0,8600
3337548,FALSE POSITIVE,0,8601
3339538,FALSE POSITIVE,0,8602
3341934,FALSE POSITIVE,0,8603
3343866,FALSE POSITIVE,0.004,8604
4839180,FALSE POSITIVE,0,8605
4840263,FALSE POSITIVE,0,8606
4840818,FALSE POSITIVE,0,8607
4847832,FALSE POSITIVE,0,8608
4851217,FALSE POSITIVE,0,8609
4851338,FALSE POSITIVE,0,8610
4851356,FALSE POSITIVE,0,8611
4862332,FALSE POSITIVE,0.002,8612
4862625,FALSE POSITIVE,0,8613
5393558,FALSE POSITIVE,0,8614
5397905,FALSE POSITIVE,0,8615
5444392,FALSE POSITIVE,0,8616
5456979,CANDIDATE,0.997,8617
5460835,FALSE POSITIVE,0,8618
5462901,FALSE POSITIVE,0,8619
5466109,CANDIDATE,0.786,8620
5471010,FALSE POSITIVE,0,8621
6447326,FALSE POSITIVE,0,8622
6448768,FALSE POSITIVE,0,8623
6449291,FALSE POSITIVE,0,8624
6449552,FALSE POSITIVE,0,8625
6452742,FALSE POSITIVE,0.61,8626
6464285,FALSE POSITIVE,0,8627
6466939,FALSE POSITIVE,0,8628
6468938,FALSE POSITIVE,0,8629
8429014,FALSE POSITIVE,0.001,8630
7200301,FALSE POSITIVE,0,8631
7203179,FALSE POSITIVE,0,8632
7203194,FALSE POSITIVE,0,8633
7204073,FALSE POSITIVE,0,8634
7212722,FALSE POSITIVE,0,8635
7217088,CANDIDATE,0.997,8636
7280953,FALSE POSITIVE,0,8637
7281217,FALSE POSITIVE,0,8638
7281229,FALSE POSITIVE,0,8639
8143170,FALSE POSITIVE,0,8640
8145789,FALSE POSITIVE,0,8641
8145958,CANDIDATE,0.978,8642
8155584,FALSE POSITIVE,0,8643
8155654,CANDIDATE,0.943,8644
8158324,FALSE POSITIVE,,8645
8162376,FALSE POSITIVE,0,8646
8167504,CANDIDATE,0.99,8647
8953281,FALSE POSITIVE,0.167,8648
8953426,FALSE POSITIVE,0,8649
8953475,FALSE POSITIVE,0,8650
8957572,FALSE POSITIVE,0,8651
8958811,CANDIDATE,0.842,8652
8958939,CANDIDATE,,8653
8958939,CANDIDATE,,8654
8973000,FALSE POSITIVE,,8655
9881258,FALSE POSITIVE,0,8656
9899153,FALSE POSITIVE,0,8657
9899193,FALSE POSITIVE,0,8658
9899410,FALSE POSITIVE,0,8659
9899421,FALSE POSITIVE,0,8660
9899577,FALSE POSITIVE,0,8661
9899583,FALSE POSITIVE,0,8662
9906489,FALSE POSITIVE,0,8663
10815677,CANDIDATE,0.756,8664
10816107,FALSE POSITIVE,0.008,8665
10843431,CANDIDATE,0.994,8666
10847907,FALSE POSITIVE,0,8667
10848097,CANDIDATE,,8668
10849244,FALSE POSITIVE,0,8669
10857589,FALSE POSITIVE,0,8670
10866969,CANDIDATE,,8671
12022718,FALSE POSITIVE,0,8672
12053823,FALSE POSITIVE,,8673
12067960,CANDIDATE,0.972,8674
12071006,FALSE POSITIVE,0,8675
12105785,FALSE POSITIVE,0,8676
12106875,FALSE POSITIVE,,8677
12157983,FALSE POSITIVE,0,8678
12164751,FALSE POSITIVE,0,8679
12217907,FALSE POSITIVE,0,8680
10028352,FALSE POSITIVE,0,8681
6307083,CANDIDATE,0.939,8682
7620413,CANDIDATE,0.994,8683
11705004,CANDIDATE,0.996,8684
2854181,CANDIDATE,0.999,8685
5978559,CANDIDATE,0.619,8686
8838950,CANDIDATE,0.886,8687
6867555,CANDIDATE,0.996,8688
12208631,CANDIDATE,1,8689
3346543,CANDIDATE,0.709,8690
3352751,FALSE POSITIVE,0,8691
3356193,CANDIDATE,0.452,8692
3427776,FALSE POSITIVE,0,8693
3437739,FALSE POSITIVE,0,8694
3440230,FALSE POSITIVE,0,8695
3441340,FALSE POSITIVE,0,8696
3448323,FALSE POSITIVE,0,8697
4862625,FALSE POSITIVE,,8698
4863369,FALSE POSITIVE,0.001,8699
4863753,FALSE POSITIVE,0.002,8700
4902030,FALSE POSITIVE,0,8701
4908495,FALSE POSITIVE,0,8702
4912589,FALSE POSITIVE,0,8703
4914709,FALSE POSITIVE,0,8704
4914737,FALSE POSITIVE,0,8705
5471141,FALSE POSITIVE,,8706
5471328,FALSE POSITIVE,,8707
5471415,FALSE POSITIVE,0,8708
5471480,FALSE POSITIVE,0,8709
5475712,FALSE POSITIVE,0,8710
5479973,FALSE POSITIVE,0,8711
5513822,FALSE POSITIVE,,8712
5513833,FALSE POSITIVE,0,8713
6471229,FALSE POSITIVE,0,8714
6471230,FALSE POSITIVE,0,8715
6521174,FALSE POSITIVE,0,8716
6521542,FALSE POSITIVE,0,8717
6522353,FALSE POSITIVE,0.001,8718
6522750,FALSE POSITIVE,0,8719
6523216,FALSE POSITIVE,0,8720
6531485,FALSE POSITIVE,0,8721
6531801,FALSE POSITIVE,,8722
7281356,FALSE POSITIVE,,8723
7281399,FALSE POSITIVE,0,8724
7281410,FALSE POSITIVE,,8725
7281616,FALSE POSITIVE,0,8726
7281699,FALSE POSITIVE,0,8727
7282008,FALSE POSITIVE,0,8728
7285616,FALSE POSITIVE,0,8729
7335514,CANDIDATE,0.997,8730
8178616,FALSE POSITIVE,,8731
8180290,CANDIDATE,,8732
8183389,FALSE POSITIVE,0,8733
8192861,FALSE POSITIVE,,8734
8193315,FALSE POSITIVE,0,8735
8195877,FALSE POSITIVE,0,8736
8196180,FALSE POSITIVE,0,8737
8210721,FALSE POSITIVE,0,8738
8977176,FALSE POSITIVE,,8739
9001468,FALSE POSITIVE,0,8740
9005854,FALSE POSITIVE,0,8741
9007918,FALSE POSITIVE,0,8742
9007953,FALSE POSITIVE,0,8743
9024857,FALSE POSITIVE,0,8744
9025739,CANDIDATE,0.999,8745
9029486,FALSE POSITIVE,0,8746
9906802,FALSE POSITIVE,,8747
9906841,FALSE POSITIVE,,8748
9909965,CANDIDATE,0.791,8749
9913481,FALSE POSITIVE,0,8750
9913798,FALSE POSITIVE,0,8751
9932197,CANDIDATE,,8752
9934208,FALSE POSITIVE,0,8753
9936698,FALSE POSITIVE,0,8754
10867017,FALSE POSITIVE,0,8755
10909274,FALSE POSITIVE,0,8756
10920813,FALSE POSITIVE,0,8757
10923260,FALSE POSITIVE,0,8758
10924400,FALSE POSITIVE,0,8759
10932270,CANDIDATE,,8760
10936427,FALSE POSITIVE,0,8761
10937609,FALSE POSITIVE,0,8762
10965963,FALSE POSITIVE,0,8763
12251779,FALSE POSITIVE,0,8764
12268220,FALSE POSITIVE,0,8765
12302391,FALSE POSITIVE,0,8766
12304728,CANDIDATE,1,8767
12306808,FALSE POSITIVE,0,8768
12351927,FALSE POSITIVE,0,8769
12353633,FALSE POSITIVE,0,8770
12353720,FALSE POSITIVE,0,8771
8565912,FALSE POSITIVE,0,8772
7778767,CANDIDATE,0.763,8773
9026749,CANDIDATE,0.913,8774
10916600,CANDIDATE,0.993,8775
6198182,CANDIDATE,,8776
5695396,CANDIDATE,,8777
6964929,CANDIDATE,,8778
2853828,FALSE POSITIVE,,8779
7008149,FALSE POSITIVE,,8780
3458919,FALSE POSITIVE,0,8781
3542573,FALSE POSITIVE,0,8782
3543270,FALSE POSITIVE,0,8783
3544678,FALSE POSITIVE,0,8784
3545626,CANDIDATE,,8785
3547178,CANDIDATE,0.984,8786
3548622,CANDIDATE,0,8787
3556742,FALSE POSITIVE,0,8788
4917014,FALSE POSITIVE,0,8789
4931073,FALSE POSITIVE,0,8790
4932691,FALSE POSITIVE,0,8791
4939265,CANDIDATE,1,8792
4940201,FALSE POSITIVE,0,8793
4946680,FALSE POSITIVE,0,8794
4947726,FALSE POSITIVE,0,8795
4948863,FALSE POSITIVE,0,8796
8308516,CANDIDATE,0.113,8797
5529501,FALSE POSITIVE,0,8798
5529560,FALSE POSITIVE,0,8799
5530881,FALSE POSITIVE,0,8800
5534476,FALSE POSITIVE,0,8801
5534702,FALSE POSITIVE,0,8802
5535280,FALSE POSITIVE,0,8803
5552808,CANDIDATE,,8804
5553624,FALSE POSITIVE,0,8805
5564082,CANDIDATE,,8806
6543682,FALSE POSITIVE,0,8807
6545018,FALSE POSITIVE,0,8808
6548447,FALSE POSITIVE,0,8809
6551106,CANDIDATE,0.998,8810
6584167,FALSE POSITIVE,0,8811
6584278,CANDIDATE,0.889,8812
6590726,CANDIDATE,,8813
6591789,FALSE POSITIVE,0,8814
6593363,FALSE POSITIVE,0,8815
7336754,FALSE POSITIVE,0,8816
7345335,CANDIDATE,,8817
7350067,CONFIRMED,1,8818
7362534,FALSE POSITIVE,,8819
7362632,FALSE POSITIVE,0,8820
7365447,FALSE POSITIVE,0,8821
7366036,FALSE POSITIVE,0,8822
7366065,FALSE POSITIVE,,8823
8211521,FALSE POSITIVE,0.057,8824
8227086,CANDIDATE,0.945,8825
8227464,CANDIDATE,0.994,8826
8229048,FALSE POSITIVE,0,8827
8231877,FALSE POSITIVE,0,8828
8234477,FALSE POSITIVE,0,8829
8240109,FALSE POSITIVE,0.002,8830
8240861,FALSE POSITIVE,0,8831
9049010,FALSE POSITIVE,0,8832
9083503,FALSE POSITIVE,0,8833
9085039,CANDIDATE,,8834
9093566,FALSE POSITIVE,0,8835
9098590,FALSE POSITIVE,0.658,8836
9098810,FALSE POSITIVE,0,8837
9099773,CANDIDATE,0.742,8838
9101208,FALSE POSITIVE,0,8839
9943009,CANDIDATE,0.934,8840
9944201,CANDIDATE,0.705,8841
9944421,FALSE POSITIVE,0,8842
9945280,FALSE POSITIVE,0,8843
9953736,FALSE POSITIVE,0,8844
9958053,FALSE POSITIVE,0,8845
9959093,CANDIDATE,0.274,8846
9963009,FALSE POSITIVE,0,8847
8545603,FALSE POSITIVE,0.025,8848
10976412,FALSE POSITIVE,,8849
10979716,FALSE POSITIVE,0,8850
10982373,FALSE POSITIVE,0,8851
10987439,FALSE POSITIVE,0,8852
10989032,FALSE POSITIVE,0,8853
10991989,FALSE POSITIVE,0,8854
10992733,FALSE POSITIVE,0,8855
11019739,CANDIDATE,0.943,8856
12356746,FALSE POSITIVE,0,8857
12356914,FALSE POSITIVE,0,8858
12365000,FALSE POSITIVE,0,8859
12365015,FALSE POSITIVE,0,8860
12367017,FALSE POSITIVE,0,8861
12367310,FALSE POSITIVE,0,8862
12403968,FALSE POSITIVE,0,8863
12418662,FALSE POSITIVE,0,8864
12418816,FALSE POSITIVE,0,8865
8709688,CANDIDATE,0.935,8866
9959492,FALSE POSITIVE,0,8867
2716801,CANDIDATE,0.553,8868
3230805,CANDIDATE,1,8869
11810124,CANDIDATE,0.814,8870
9349757,CANDIDATE,0.997,8871
3219037,CANDIDATE,,8872
9117416,CANDIDATE,0.866,8873
3558803,FALSE POSITIVE,0,8874
3634169,FALSE POSITIVE,,8875
3644174,FALSE POSITIVE,0,8876
3655326,FALSE POSITIVE,0,8877
3656322,FALSE POSITIVE,0,8878
3656700,FALSE POSITIVE,0,8879
3659940,FALSE POSITIVE,0,8880
3663494,CANDIDATE,0.88,8881
4949027,FALSE POSITIVE,,8882
4949214,FALSE POSITIVE,0,8883
4950341,FALSE POSITIVE,,8884
4950557,FALSE POSITIVE,0,8885
4995716,CANDIDATE,,8886
5000179,FALSE POSITIVE,0,8887
5017058,FALSE POSITIVE,0,8888
5018787,FALSE POSITIVE,0,8889
8345473,FALSE POSITIVE,0,8890
5597361,CANDIDATE,0.968,8891
5598639,FALSE POSITIVE,0,8892
5610698,FALSE POSITIVE,0.004,8893
5616489,FALSE POSITIVE,,8894
5617510,CANDIDATE,,8895
5621294,FALSE POSITIVE,0,8896
5621299,FALSE POSITIVE,0,8897
5622250,FALSE POSITIVE,0,8898
5632781,FALSE POSITIVE,0,8899
6594972,FALSE POSITIVE,0,8900
6595662,FALSE POSITIVE,0,8901
6603765,CANDIDATE,0.646,8902
6606282,FALSE POSITIVE,0,8903
6606669,FALSE POSITIVE,0,8904
6607610,FALSE POSITIVE,0,8905
6610219,FALSE POSITIVE,0,8906
6610433,FALSE POSITIVE,0,8907
7368103,FALSE POSITIVE,0,8908
7369523,FALSE POSITIVE,0,8909
7376982,FALSE POSITIVE,0,8910
7381580,CANDIDATE,,8911
7381695,FALSE POSITIVE,0.086,8912
7385387,FALSE POSITIVE,0,8913
7385478,FALSE POSITIVE,0,8914
7421876,FALSE POSITIVE,0,8915
8243263,FALSE POSITIVE,0,8916
8244295,FALSE POSITIVE,0,8917
8248103,CANDIDATE,0.78,8918
8256882,CANDIDATE,0.999,8919
8262223,FALSE POSITIVE,0,8920
8265520,FALSE POSITIVE,,8921
8265990,FALSE POSITIVE,,8922
8283875,CANDIDATE,0.937,8923
9119405,FALSE POSITIVE,0,8924
9150870,CANDIDATE,,8925
9156957,FALSE POSITIVE,,8926
9159301,FALSE POSITIVE,0,8927
9163674,FALSE POSITIVE,0,8928
9164788,FALSE POSITIVE,,8929
9172506,FALSE POSITIVE,0,8930
9179531,FALSE POSITIVE,0,8931
9963639,FALSE POSITIVE,,8932
9965691,FALSE POSITIVE,0,8933
9971475,FALSE POSITIVE,0,8934
10000490,FALSE POSITIVE,0,8935
10002049,CANDIDATE,0.998,8936
10014702,FALSE POSITIVE,0,8937
10019854,CANDIDATE,0.763,8938
10020423,FALSE POSITIVE,0,8939
11027270,FALSE POSITIVE,,8940
11027722,FALSE POSITIVE,0,8941
11029877,FALSE POSITIVE,0,8942
11068630,CANDIDATE,0.91,8943
11071207,FALSE POSITIVE,0,8944
11073223,FALSE POSITIVE,0,8945
11076279,FALSE POSITIVE,0,8946
11092783,CANDIDATE,1,8947
11124509,FALSE POSITIVE,0,8948
12454800,CANDIDATE,,8949
12458817,CANDIDATE,,8950
12470530,FALSE POSITIVE,0,8951
12504353,FALSE POSITIVE,,8952
12506342,FALSE POSITIVE,0,8953
12519942,CANDIDATE,,8954
12555616,CANDIDATE,0.347,8955
12557713,FALSE POSITIVE,0,8956
9730163,CONFIRMED,,8957
2437112,FALSE POSITIVE,0,8958
8719324,FALSE POSITIVE,0,8959
5471690,FALSE POSITIVE,,8960
7100673,CANDIDATE,0.79,8961
3937814,CANDIDATE,,8962
3937814,CANDIDATE,0.409,8963
4548098,CANDIDATE,0.996,8964
5078025,FALSE POSITIVE,0,8965
3733638,CANDIDATE,0.968,8966
3746248,FALSE POSITIVE,,8967
3748855,CANDIDATE,1,8968
3748855,CANDIDATE,,8969
3757588,FALSE POSITIVE,0,8970
3764411,FALSE POSITIVE,,8971
3765692,CANDIDATE,0.184,8972
3766353,FALSE POSITIVE,0,8973
5019567,FALSE POSITIVE,,8974
5021432,CANDIDATE,,8975
5021732,FALSE POSITIVE,0,8976
5022440,FALSE POSITIVE,0,8977
5022900,FALSE POSITIVE,0,8978
5024126,FALSE POSITIVE,0,8979
5024268,FALSE POSITIVE,,8980
5024372,FALSE POSITIVE,,8981
5633259,CANDIDATE,,8982
5647638,FALSE POSITIVE,0,8983
5653126,FALSE POSITIVE,0,8984
5686974,FALSE POSITIVE,0,8985
5696909,FALSE POSITIVE,0,8986
5697628,FALSE POSITIVE,,8987
5700330,FALSE POSITIVE,0,8988
5702770,CANDIDATE,0.852,8989
6614748,CANDIDATE,,8990
6628926,CANDIDATE,1,8991
6629156,FALSE POSITIVE,0,8992
6629588,FALSE POSITIVE,0,8993
6636020,FALSE POSITIVE,,8994
6664842,CANDIDATE,0.788,8995
6665064,CANDIDATE,0.267,8996
6670610,CANDIDATE,1,8997
7431665,FALSE POSITIVE,0.035,8998
7447895,CANDIDATE,1,8999
7455553,FALSE POSITIVE,0,9000
7456521,FALSE POSITIVE,0,9001
7461314,FALSE POSITIVE,0,9002
7461521,CANDIDATE,1,9003
7499571,FALSE POSITIVE,,9004
7537660,CANDIDATE,,9005
7541502,FALSE POSITIVE,0,9006
8285254,FALSE POSITIVE,0,9007
8285970,FALSE POSITIVE,0,9008
8288719,FALSE POSITIVE,0,9009
8294484,FALSE POSITIVE,0,9010
8296467,FALSE POSITIVE,0,9011
8301013,FALSE POSITIVE,0,9012
8302455,FALSE POSITIVE,0,9013
8302473,FALSE POSITIVE,0,9014
8311864,CONFIRMED,0.771,9015
9181340,FALSE POSITIVE,0,9016
9203154,CANDIDATE,1,9017
9205993,FALSE POSITIVE,0,9018
9207508,FALSE POSITIVE,0,9019
9210828,FALSE POSITIVE,0,9020
9221627,CANDIDATE,1,9021
9236858,FALSE POSITIVE,0,9022
9243795,FALSE POSITIVE,0,9023
9266285,FALSE POSITIVE,0,9024
10026136,FALSE POSITIVE,0,9025
10026457,FALSE POSITIVE,0,9026
10031409,FALSE POSITIVE,0,9027
10031526,FALSE POSITIVE,0,9028
10031808,FALSE POSITIVE,0,9029
10053138,CANDIDATE,0.769,9030
10063044,FALSE POSITIVE,0,9031
10066755,CANDIDATE,,9032
10070479,CANDIDATE,,9033
11134079,FALSE POSITIVE,0.451,9034
11137061,FALSE POSITIVE,0.67,9035
11144439,FALSE POSITIVE,0,9036
7119481,CANDIDATE,0.7,9037
11147276,FALSE POSITIVE,0,9038
11154043,FALSE POSITIVE,0,9039
11182260,CANDIDATE,0,9040
11187972,CANDIDATE,0.354,9041
4548011,FALSE POSITIVE,,9042
2852941,FALSE POSITIVE,,9043
8773015,CANDIDATE,0.978,9044
9883606,CANDIDATE,0.883,9045
9597729,FALSE POSITIVE,0.131,9046
9836563,CANDIDATE,0.967,9047
6508221,CANDIDATE,,9048
9100953,CANDIDATE,0.978,9049
3830820,FALSE POSITIVE,0,9050
3831523,FALSE POSITIVE,0.775,9051
3834364,FALSE POSITIVE,0,9052
3836413,FALSE POSITIVE,0,9053
3836439,FALSE POSITIVE,0,9054
3838004,FALSE POSITIVE,0,9055
3851134,FALSE POSITIVE,0,9056
3851193,FALSE POSITIVE,0.001,9057
9595956,FALSE POSITIVE,,9058
9655792,FALSE POSITIVE,,9059
9970396,FALSE POSITIVE,,9060
10079420,CANDIDATE,,9061
10253638,FALSE POSITIVE,0,9062
10267121,FALSE POSITIVE,0,9063
10341777,FALSE POSITIVE,0,9064
10407271,FALSE POSITIVE,0,9065
10471167,FALSE POSITIVE,0,9066
10471174,FALSE POSITIVE,0,9067
10471345,FALSE POSITIVE,0,9068
11296798,FALSE POSITIVE,,9069
11463950,FALSE POSITIVE,0,9070
11559304,CANDIDATE,,9071
11621897,FALSE POSITIVE,0,9072
12253534,FALSE POSITIVE,,9073
12304202,FALSE POSITIVE,,9074
4735826,CANDIDATE,1,9075
9291039,FALSE POSITIVE,0,9076
10155321,FALSE POSITIVE,,9077
5003670,CANDIDATE,0.989,9078
4953173,FALSE POSITIVE,0,9079
8973285,CANDIDATE,0.805,9080
2861126,CANDIDATE,0.997,9081
6363560,FALSE POSITIVE,0,9082
7539174,FALSE POSITIVE,,9083
7935997,CONFIRMED,0,9084
8105398,CANDIDATE,0.981,9085
10535708,FALSE POSITIVE,0,9086
11453930,FALSE POSITIVE,,9087
4737267,FALSE POSITIVE,0,9088
5955321,FALSE POSITIVE,0,9089
6182093,FALSE POSITIVE,,9090
4758350,CANDIDATE,,9091
4862625,CANDIDATE,0,9092
10621666,FALSE POSITIVE,,9093
5211470,FALSE POSITIVE,0,9094
6665064,FALSE POSITIVE,0,9095
3123418,FALSE POSITIVE,,9096
3458687,FALSE POSITIVE,0,9097
3749508,FALSE POSITIVE,0,9098
3955867,FALSE POSITIVE,0,9099
3965201,CANDIDATE,,9100
4074294,FALSE POSITIVE,0,9101
4380560,FALSE POSITIVE,0,9102
4384652,FALSE POSITIVE,,9103
7697568,FALSE POSITIVE,,9104
4483235,FALSE POSITIVE,0,9105
4662363,FALSE POSITIVE,,9106
4680745,FALSE POSITIVE,,9107
4851195,FALSE POSITIVE,,9108
4862924,CANDIDATE,,9109
5024414,FALSE POSITIVE,0,9110
5177065,FALSE POSITIVE,,9111
5268955,FALSE POSITIVE,0,9112
5271090,CANDIDATE,,9113
5444276,CANDIDATE,,9114
5598645,FALSE POSITIVE,0,9115
5696518,FALSE POSITIVE,,9116
5878506,CANDIDATE,,9117
5908086,FALSE POSITIVE,0,9118
6307243,FALSE POSITIVE,,9119
6350522,FALSE POSITIVE,,9120
6385302,FALSE POSITIVE,,9121
6443274,CANDIDATE,,9122
6508734,FALSE POSITIVE,,9123
6527050,FALSE POSITIVE,,9124
5602588,CANDIDATE,0.968,9125
6590362,FALSE POSITIVE,0,9126
6628740,FALSE POSITIVE,0,9127
6876575,CANDIDATE,,9128
7031126,FALSE POSITIVE,0,9129
7031208,FALSE POSITIVE,0,9130
7031742,FALSE POSITIVE,0,9131
7032568,FALSE POSITIVE,0,9132
7032687,FALSE POSITIVE,0,9133
7115384,FALSE POSITIVE,,9134
7116282,FALSE POSITIVE,0,9135
7116859,FALSE POSITIVE,0,9136
7133286,FALSE POSITIVE,0,9137
7186259,FALSE POSITIVE,,9138
7214090,FALSE POSITIVE,0,9139
7281694,FALSE POSITIVE,0,9140
7362450,FALSE POSITIVE,0,9141
8007262,FALSE POSITIVE,,9142
8096395,CANDIDATE,0.897,9143
8106973,FALSE POSITIVE,,9144
8168509,CANDIDATE,,9145
10397751,CANDIDATE,0.857,9146
8258103,FALSE POSITIVE,,9147
8297319,CANDIDATE,,9148
8423344,CANDIDATE,,9149
8444868,CANDIDATE,,9150
8579684,FALSE POSITIVE,,9151
8649876,FALSE POSITIVE,0,9152
8682094,CANDIDATE,,9153
8846809,FALSE POSITIVE,,9154
8868686,FALSE POSITIVE,0,9155
9025662,FALSE POSITIVE,,9156
8572936,FALSE POSITIVE,0,9157
9837578,FALSE POSITIVE,0,9158
7821010,FALSE POSITIVE,0,9159
5473556,FALSE POSITIVE,0,9160
6504534,FALSE POSITIVE,0,9161
6307062,FALSE POSITIVE,0,9162
5652983,FALSE POSITIVE,,9163
9092897,FALSE POSITIVE,,9164
9246715,FALSE POSITIVE,0,9165
9292130,FALSE POSITIVE,,9166
9541144,FALSE POSITIVE,,9167
8677057,CANDIDATE,0.967,9168
8702537,CANDIDATE,0.924,9169
8757213,FALSE POSITIVE,0.078,9170
8880003,FALSE POSITIVE,0,9171
8953296,FALSE POSITIVE,0,9172
8749844,FALSE POSITIVE,0.231,9173
8962007,FALSE POSITIVE,0.002,9174
8703491,FALSE POSITIVE,0,9175
9043947,CANDIDATE,0.869,9176
9079587,FALSE POSITIVE,0,9177
8703506,FALSE POSITIVE,0.019,9178
8590776,FALSE POSITIVE,0.034,9179
8761550,FALSE POSITIVE,0.01,9180
8686761,FALSE POSITIVE,0,9181
8873450,CANDIDATE,0,9182
8880317,CANDIDATE,0.324,9183
8750503,FALSE POSITIVE,0.074,9184
8639155,FALSE POSITIVE,0,9185
9021047,FALSE POSITIVE,0,9186
8587439,FALSE POSITIVE,0.002,9187
8712863,FALSE POSITIVE,0.168,9188
9079915,FALSE POSITIVE,0.007,9189
10208894,FALSE POSITIVE,0,9190
10214873,FALSE POSITIVE,0,9191
10253977,CANDIDATE,0.216,9192
10268714,FALSE POSITIVE,0.141,9193
10281311,FALSE POSITIVE,0.037,9194
10341876,FALSE POSITIVE,0,9195
10351947,CANDIDATE,0.325,9196
10160922,CANDIDATE,0.789,9197
10198225,CANDIDATE,0.989,9198
10214341,CANDIDATE,0.126,9199
10219288,FALSE POSITIVE,0,9200
10226343,FALSE POSITIVE,0,9201
10263598,FALSE POSITIVE,0.088,9202
10266860,FALSE POSITIVE,0,9203
4763020,FALSE POSITIVE,0.017,9204
5128966,FALSE POSITIVE,0,9205
5288744,FALSE POSITIVE,0.057,9206
5305225,FALSE POSITIVE,0,9207
5598216,FALSE POSITIVE,0,9208
5637036,FALSE POSITIVE,0.157,9209
5647008,FALSE POSITIVE,0.493,9210
10385708,FALSE POSITIVE,0,9211
10404545,FALSE POSITIVE,0,9212
10425070,FALSE POSITIVE,0.003,9213
10425070,FALSE POSITIVE,0,9214
10461045,FALSE POSITIVE,0.088,9215
10493253,FALSE POSITIVE,0.168,9216
10515564,CANDIDATE,0.266,9217
10321927,FALSE POSITIVE,0.103,9218
10321972,CANDIDATE,0.692,9219
10322797,FALSE POSITIVE,0,9220
10331279,CANDIDATE,0.975,9221
10338529,FALSE POSITIVE,0.087,9222
10340212,FALSE POSITIVE,0,9223
10383729,FALSE POSITIVE,0,9224
5709226,FALSE POSITIVE,0.05,9225
5775090,FALSE POSITIVE,0.021,9226
5791705,FALSE POSITIVE,0.217,9227
5802205,CANDIDATE,0.381,9228
5812648,FALSE POSITIVE,0.08,9229
5858919,CANDIDATE,0.224,9230
5872139,FALSE POSITIVE,0.043,9231
10519701,FALSE POSITIVE,0.079,9232
10664150,FALSE POSITIVE,0.129,9233
10735575,FALSE POSITIVE,0,9234
10753394,FALSE POSITIVE,0.01,9235
10875937,FALSE POSITIVE,0,9236
10907307,CANDIDATE,0,9237
11087662,FALSE POSITIVE,0.083,9238
10389280,FALSE POSITIVE,0.075,9239
10397315,FALSE POSITIVE,0,9240
10403228,CANDIDATE,0.804,9241
10405224,FALSE POSITIVE,0,9242
10405482,FALSE POSITIVE,0,9243
10405546,FALSE POSITIVE,0,9244
10407191,CANDIDATE,1,9245
5955197,CANDIDATE,0.223,9246
5955427,FALSE POSITIVE,0,9247
5956977,FALSE POSITIVE,0.108,9248
6043574,FALSE POSITIVE,0.102,9249
6049470,FALSE POSITIVE,0.048,9250
6105359,FALSE POSITIVE,0.253,9251
6114140,CANDIDATE,0,9252
11099109,FALSE POSITIVE,0,9253
11124353,FALSE POSITIVE,0.163,9254
11338091,CANDIDATE,0.092,9255
11400356,FALSE POSITIVE,0.112,9256
11446424,CANDIDATE,0.522,9257
11449696,FALSE POSITIVE,0.027,9258
11456839,FALSE POSITIVE,0,9259
10452252,CANDIDATE,0.989,9260
10462462,FALSE POSITIVE,0,9261
10470882,FALSE POSITIVE,0,9262
10470993,FALSE POSITIVE,0,9263
10471005,FALSE POSITIVE,0,9264
10471055,FALSE POSITIVE,0,9265
10471204,FALSE POSITIVE,0,9266
6119605,FALSE POSITIVE,0.133,9267
6230649,FALSE POSITIVE,0.001,9268
6286633,FALSE POSITIVE,0,9269
6451125,FALSE POSITIVE,0,9270
6507334,CANDIDATE,0.731,9271
6516529,FALSE POSITIVE,0.002,9272
6521526,FALSE POSITIVE,0.012,9273
11501492,FALSE POSITIVE,0,9274
11558217,FALSE POSITIVE,0.223,9275
11649292,FALSE POSITIVE,0.015,9276
11760931,FALSE POSITIVE,0.096,9277
11854061,FALSE POSITIVE,0.001,9278
11868122,FALSE POSITIVE,0,9279
11872364,CANDIDATE,0.492,9280
10471243,FALSE POSITIVE,0,9281
