kepid,koi_disposition,koi_period,koi_time0bk,koi_duration
9288237,CANDIDATE,7.49133777,135.31257,6.315
11714231,CONFIRMED,5.8660127,136.35647,3.985
11720424,CONFIRMED,23.9107056,150.5394,4.996
7837302,FALSE POSITIVE,23.83680888,173.7759431,6.02854
8753657,CONFIRMED,4.62334491,132.37083,3.0189
8948424,FALSE POSITIVE,5.888835386,173.582863,3.7988
9139084,CONFIRMED,5.83599485,169.87446,2.062
9641041,FALSE POSITIVE,1.089077863,171.230501,2.4676
9724984,FALSE POSITIVE,7.86335883,171.00299,3.4303
2452450,FALSE POSITIVE,8.0970583,170.81044,5.699
3230578,FALSE POSITIVE,6.337614357,170.189414,1.742
3231137,FALSE POSITIVE,3.900140077,172.37193,3.77
3353050,CONFIRMED,5.0800579,174.42853,5.207
3446746,CONFIRMED,13.14496741,174.8467,3.6399
5695396,CONFIRMED,16.09196369,170.598832,2.8943
5217891,FALSE POSITIVE,161.239891,189.1791,24.472
6593150,CANDIDATE,5.4654174,133.58893,3.209
8051946,CONFIRMED,1.4951513,132.66025,3.43
5445681,CONFIRMED,20.3504704,142.7588,7.225
6523351,CANDIDATE,6.06664931,136.14365,1.962
5551672,CANDIDATE,2.184437698,133.67492,1.0422
11499192,CONFIRMED,4.13592927,133.53763,2.377
12416661,CONFIRMED,8.05337912,134.9588,5.382
8197793,CANDIDATE,15.2311195,143.73591,3.91
8258171,FALSE POSITIVE,23.6272223,173.65096,7.9
9880467,FALSE POSITIVE,8.97349999,171.03075,3.1408
9880467,FALSE POSITIVE,108.546946,151.1275,7.567
9881662,CONFIRMED,3.254277742,172.66256,2.9903
9881662,CONFIRMED,91.3514816,189.60082,8.707
9895004,FALSE POSITIVE,2.250826647,170.321819,1.536
3656121,CONFIRMED,31.1588249,173.90355,5.1803
10620329,FALSE POSITIVE,0.436282594,170.702041,1.3988
3656121,CONFIRMED,76.7324556,200.6722,6.243
3733628,CONFIRMED,13.89963233,182.864454,3.5791
3831053,CONFIRMED,6.14955931,169.55182,5.5694
6357290,CANDIDATE,4.8099878,133.00671,1.97
4072955,CANDIDATE,5.08288076,134.00557,2.515
8695311,CANDIDATE,31.0259489,158.5632,5.692
9834731,CANDIDATE,3.08942807,134.1999,3.214
5092266,CONFIRMED,44.8702042,141.11446,4.199
4076976,FALSE POSITIVE,4.8807805,133.705,9.4
8751796,CONFIRMED,4.45342418,133.09066,3.654
7097534,FALSE POSITIVE,2.21396685,132.56407,4.374
9907129,CONFIRMED,9.705693,140.3709,7.702
7609674,CANDIDATE,21.2360024,149.88083,4.019
9527334,CONFIRMED,8.31377304,175.99137,2.964
10031885,FALSE POSITIVE,8.58969597,174.9625,8.471
11361646,CONFIRMED,7.97420583,174.52718,5.3503
11361646,CONFIRMED,1.88899036,132.09517,3.486
10285631,CONFIRMED,18.68405716,170.83245,6.9329
3964109,CONFIRMED,21.41624083,176.24991,7.081
4159347,FALSE POSITIVE,12.28351275,174.36652,3.634
3544595,CONFIRMED,4.72674037,134.926396,2.9267
4165960,FALSE POSITIVE,6.77449545,171.0118,2.5416
4252322,CANDIDATE,14.59150445,180.851546,1.1295
4376644,FALSE POSITIVE,27.6776801,173.796579,2.1704
9301506,FALSE POSITIVE,0.605223042,131.75593,0.8986
5695396,CONFIRMED,25.5172744,154.4165,4.735
9714550,CONFIRMED,4.73292061,131.579,1.746
6263593,CONFIRMED,22.4765952,136.82336,3.437
5475042,CANDIDATE,1.242639742,131.88125,1.763
6964159,FALSE POSITIVE,25.503628,139.3578,3.913
10252275,CONFIRMED,14.8638496,142.95729,2.705
10252275,CONFIRMED,5.65245733,136.97891,2.062
11455181,CONFIRMED,10.9294815,141.5034,5.893
9541295,CANDIDATE,0.536650319,131.71106,2.383
10290666,CONFIRMED,5.45849914,172.08857,4.0448
10337258,CONFIRMED,13.28536452,169.86052,6.283
10383687,FALSE POSITIVE,8.4879444,176.92505,3.224
10470206,FALSE POSITIVE,46.56675437,196.31173,7.831
10518725,FALSE POSITIVE,19.5148412,132.60757,3.096
12314973,CONFIRMED,15.4130812,136.94324,6.6358
5450893,CONFIRMED,4.82051088,135.78541,3.588
4770174,CANDIDATE,6.09595681,134.59214,5.502
8949925,CANDIDATE,13.2511214,141.178,4.996
5091016,FALSE POSITIVE,5.76556718,134.96501,3.138
9959492,CANDIDATE,11.682369,134.8311,2.71
8827575,CANDIDATE,10.12956201,135.99804,3.044
8827575,CANDIDATE,15.6112238,144.8735,3.873
2716801,CONFIRMED,42.5217006,136.1274,5.723
7281454,FALSE POSITIVE,0.566805887,131.8203886,5.2317
7216284,CONFIRMED,6.69958851,134.1468,2.831
8703887,FALSE POSITIVE,14.17097278,175.60775,3.7316
9899352,FALSE POSITIVE,1.332562831,132.05088,6.24
6945786,CONFIRMED,2.39161966,133.07956,1.906
5978170,CONFIRMED,5.68879083,131.6672,2.55
5440317,CONFIRMED,2.31941571,131.93925,1.591
10545066,CONFIRMED,19.7830259,177.72013,5.4898
6056992,FALSE POSITIVE,10.43114677,133.936337,3.8853
10552611,CONFIRMED,7.0106324,174.57542,3.0688
10552611,CONFIRMED,3.10762684,132.63359,2.361
10587105,CONFIRMED,1.980356674,170.139601,2.4743
10587105,CONFIRMED,12.8344771,138.32626,3.846
6948480,FALSE POSITIVE,175.329014,230.9292,6.269
6438099,CANDIDATE,21.61313362,137.02689,1.52
11090556,CONFIRMED,2.7881793,131.84558,3.397
11090556,CONFIRMED,4.13827684,133.2285,3.449
10686814,FALSE POSITIVE,2.61846258,134.02945,3.505
3234843,CONFIRMED,29.72722,134.6581,3.45
6021275,CONFIRMED,18.01019956,179.42137,3.516
3234843,CONFIRMED,10.61368712,140.85316,3.498
8192911,FALSE POSITIVE,7.53887442,135.3319,3.147
10554967,FALSE POSITIVE,0.53633519,131.71447,1.0547
3752110,CANDIDATE,27.9430245,136.8697,6.125
5688790,CONFIRMED,8.07394097,540.04161,2.455
1717722,CANDIDATE,4.53702121,132.1846,1.813
1717722,CANDIDATE,0.977311489,131.70299,1.403
10908248,CONFIRMED,39.859505,154.7616,7.987
10616571,FALSE POSITIVE,23.6731242,160.628756,14.3948
10878263,CONFIRMED,7.170710381,176.666844,2.9225
10878263,CONFIRMED,4.699652821,177.61519,2.553
10982872,CONFIRMED,4.761705895,170.335759,3.3061
10982872,CONFIRMED,2.024143568,170.496204,2.5273
2720514,FALSE POSITIVE,1.371288853,131.93796,1.4528
4141376,CONFIRMED,11.87290814,180.895933,2.5342
9468551,CONFIRMED,1.638652525,132.29025,1.952
9076971,CONFIRMED,9.06687613,134.75185,3.381
8360640,CONFIRMED,4.0223109,135.17298,0.853
11019987,CONFIRMED,6.9131732,138.4219,4.73
4857058,CANDIDATE,7.32851947,132.12857,1.211
10924562,CONFIRMED,18.6052046,149.0376,6.829
9899505,FALSE POSITIVE,1.332562787,132.05138,6.28
5040077,CANDIDATE,0.896382269,132.29651,1.113
7534267,CONFIRMED,39.4420781,169.1411,7.029
9592705,CONFIRMED,10.27532513,177.27227,6.3093
10611420,FALSE POSITIVE,11.50528603,135.1016,2.098
10386922,CONFIRMED,26.62941953,191.99627,7.8709
10386922,CONFIRMED,296.6375817,403.672042,16.425
10982872,CONFIRMED,41.8085031,148.70814,7.797
3558981,FALSE POSITIVE,2.98786272,168.011233,2.5814
11015108,CONFIRMED,39.30944096,171.334861,5.77
11074541,CONFIRMED,29.88487723,173.194404,4.5612
11100383,CONFIRMED,12.92489803,170.78679,2.6811
7918652,CANDIDATE,11.45541896,136.32524,4.95
8847111,FALSE POSITIVE,0.575884418,132.00778,2.0734
4568298,FALSE POSITIVE,0.562555067,131.74958,1.7402
9230021,CANDIDATE,44.433726,162.9825,6.118
4374339,FALSE POSITIVE,0.993703494,132.142,0.7645
6636320,CONFIRMED,6.33125228,137.14149,2.688
4067925,CONFIRMED,24.2204192,146.42459,3.271
4847782,FALSE POSITIVE,30.9597053,139.43903,5.42
6021275,CONFIRMED,6.41491277,169.64044,3.3629
10350571,FALSE POSITIVE,93.881556,131.5771,20.644
3230805,CANDIDATE,3.91679553,133.60274,2.072
4676964,CANDIDATE,43.1024434,140.1394,7.124
10488450,FALSE POSITIVE,2.683395376,171.42605,1.8592
10933561,CONFIRMED,31.51779463,185.1533,7.634
10933561,CONFIRMED,8.12999858,134.10067,2.1492
4770617,CANDIDATE,31.4452709,154.58136,1.758
8845026,FALSE POSITIVE,66.46746217,160.47651,19.6638
11075737,CONFIRMED,2.586639524,171.842572,2.253
11189127,FALSE POSITIVE,2.671942657,169.853908,1.9119
11194032,CONFIRMED,28.51117639,187.363955,4.5941
11394027,CONFIRMED,14.38682567,170.455049,2.1417
7609553,CANDIDATE,8.85686712,134.13633,0.606
11395587,CANDIDATE,12.99065074,177.23865,2.3748
11442793,CONFIRMED,331.5972732,140.498929,14.404
5520547,CONFIRMED,11.20058855,137.51003,4.562
4848424,FALSE POSITIVE,1.50179931,131.55611,3.275
8866102,CONFIRMED,17.83367834,181.233943,4.5112
4143755,CONFIRMED,19.55662003,189.04354,8.087
8509442,CANDIDATE,82.6595174,152.6726,3.48
11244137,CONFIRMED,2.03387483,131.91927,3.097
6072593,FALSE POSITIVE,5.07538255,133.92978,1.7
5865654,CONFIRMED,23.9553986,146.66221,3.204
3219643,CANDIDATE,24.3367026,154.3759,2.539
8546542,CANDIDATE,7.40985182,138.18222,1.131
8197560,FALSE POSITIVE,1.02425556,131.49437,2.6439
11200415,FALSE POSITIVE,4.63958598,172.21917,2.768
8613535,CANDIDATE,15.5943758,140.3138,7.367
11259686,CONFIRMED,34.4359387,193.038,5.82
11547513,CONFIRMED,5.317440164,171.875619,2.9331
11547513,CONFIRMED,10.10575764,135.50958,2.0138
11802615,CONFIRMED,28.86236571,178.48498,5.4033
11442793,CONFIRMED,210.6013843,147.056867,11.9922
10122538,CANDIDATE,75.731195,201.9685,4.859
11442793,CONFIRMED,59.7371443,158.95974,8.0006
2445975,FALSE POSITIVE,3.388887193,172.259054,2.4475
11521793,CONFIRMED,27.08239734,191.80728,5.0119
11566064,CANDIDATE,152.1060435,176.52741,7.4517
11566064,CONFIRMED,30.6528935,135.04211,4.99
6531496,FALSE POSITIVE,0.512869432,132.01554,4.015
3848275,CONFIRMED,5.19492747,131.62458,3.167
12021625,CONFIRMED,15.9314412,141.81212,2.435
9777256,FALSE POSITIVE,1.33251589,132.0842,4.216
4175630,CONFIRMED,28.227413,141.49504,5.782
7433585,FALSE POSITIVE,0.545544979,131.72408,1.954
6665223,FALSE POSITIVE,419.9750784,524.8465031,12.1687
3328080,CONFIRMED,4.76559056,133.50531,2.2
8430964,CONFIRMED,2.98618134,133.46926,2.969
3654719,FALSE POSITIVE,25.9200092,138.1757,5.609
6021275,CONFIRMED,6.17817366,168.8626,3.2601
10619142,FALSE POSITIVE,2.04516705,132.36168,3.625
12256520,CANDIDATE,7.25101997,138.1878,2.799
11905011,CONFIRMED,5.65178922,172.27915,3.0933
12785320,CONFIRMED,19.96367208,178.30806,2.6403
12785320,CANDIDATE,57.3840375,170.72723,4.336
2692377,CONFIRMED,1.541676547,170.543719,1.9118
3742855,FALSE POSITIVE,6.397185875,174.365353,5.8638
3438975,FALSE POSITIVE,2.976020742,171.65845,3.73
11568987,CONFIRMED,15.95995611,171.52098,4.3149
11568987,CONFIRMED,7.37867551,135.82271,3.349
11621223,CONFIRMED,4.903321801,172.900587,2.8887
11624249,CONFIRMED,1.82708193,170.52583,1.96401
12017140,FALSE POSITIVE,22.84524104,172.8026986,5.3007
10000941,CANDIDATE,2.5738437,132.17126,1.92
5702939,FALSE POSITIVE,18.3980827,144.9175,4.438
3852655,CONFIRMED,11.62904159,132.82099,2.97
11255231,FALSE POSITIVE,13.6550963,137.52651,4.117
5088536,CONFIRMED,27.50871575,182.103494,5.9291
6103377,CONFIRMED,20.0708757,136.9462,6.354
6677841,CANDIDATE,98.353149,217.883,24.708
7106173,CANDIDATE,10.18318233,133.21404,3.137
7106173,CANDIDATE,6.2321233,135.2369,2.85
7106173,CANDIDATE,8.2942929,134.8478,3.976
3324986,FALSE POSITIVE,1.540411479,131.99239,1.703
11912932,FALSE POSITIVE,3.74785358,134.18012,3.713
8037145,CONFIRMED,25.75274977,136.43851,2.7678
8162789,CANDIDATE,10.16102353,172.000736,3.1627
8265218,CANDIDATE,12.82993461,169.944919,2.942
8806123,CONFIRMED,49.41121127,198.238709,5.278
8806123,CONFIRMED,36.8567758,138.90683,7.495
10098844,FALSE POSITIVE,35.080928,164.4576,6.92
8355239,CONFIRMED,10.39986173,141.51366,3.377
9210823,FALSE POSITIVE,0.828206212,135.722038,1.737
8367113,CONFIRMED,24.31574009,183.40875,4.1344
8474898,FALSE POSITIVE,199.443024,240.85148,7.409
8558011,CONFIRMED,39.6766071,178.55555,5.04
7429287,FALSE POSITIVE,358.66044,296.9516,16.732
9115800,CONFIRMED,4.454194254,172.8202233,2.3061
9214713,CANDIDATE,809.0141881,250.634242,8.3017
9478990,CONFIRMED,21.0871953,202.858405,5.92691
9597411,FALSE POSITIVE,1.575631524,170.393276,2.59202
6850504,CONFIRMED,6.09855603,135.92906,2.9815
8609450,FALSE POSITIVE,203.250506,208.4914,9.81
10934674,CONFIRMED,16.54295261,169.65031,3.8516
10990886,CONFIRMED,11.0234748,171.114662,1.4814
11015323,CONFIRMED,34.18884323,193.38946,5.3278
11134879,CONFIRMED,4.30165843,172.311001,2.1055
11192998,CONFIRMED,7.650243513,171.972352,2.752
9334893,CANDIDATE,2.47240869,132.44084,1.87
8934495,CONFIRMED,4.592393816,172.004723,2.2748
9119458,CANDIDATE,11.53029332,173.726435,1.8385
5866724,CONFIRMED,5.859935955,132.040528,4.0185
9157634,CONFIRMED,2.104721971,171.044219,1.7547
9636569,FALSE POSITIVE,10.63624422,171.69616,5.055
12406807,CANDIDATE,7.9069765,138.427,4.634
8565266,CONFIRMED,6.412512953,169.879804,5.2677
8616637,CONFIRMED,2.019997006,170.07102,1.8073
8616637,CONFIRMED,3.763041531,132.59298,1.6011
8625925,CONFIRMED,6.521209629,175.7111,2.7975
8822216,CONFIRMED,6.996926239,175.914281,2.7374
4548011,CANDIDATE,13.9509565,144.287,5.231
9967884,FALSE POSITIVE,5.428344915,169.753676,1.8931
10016874,CANDIDATE,16.30141333,172.14753,3.5764
10189546,CANDIDATE,24.61480613,191.741225,2.6602
10189546,CONFIRMED,42.949522,153.73786,5.4154
10189546,CONFIRMED,117.033521,245.65151,6.822
10748393,FALSE POSITIVE,386.39833,365.94877,8.519
11192998,CONFIRMED,1.55400389,169.830304,1.7664
11192998,CONFIRMED,34.25951418,183.23718,4.7743
8823868,FALSE POSITIVE,23.8761144,143.07006,9.3113
11255761,FALSE POSITIVE,4.99270186,169.55323,3.1008
11497977,CONFIRMED,4.79860021,173.257466,3.0384
7021681,FALSE POSITIVE,7.7333361,133.58981,2.807
9941859,CONFIRMED,9.57665962,176.683759,3.3603
9941859,CONFIRMED,96.6781852,140.18339,5.6957
9941859,CONFIRMED,20.55280311,145.02837,2.2013
10068030,FALSE POSITIVE,2.023123903,170.513161,1.1829
10266615,CONFIRMED,10.94026745,170.30551,2.3494
6444896,CONFIRMED,19.5352551,148.20374,1.013
10395543,CANDIDATE,3.687469832,170.8803594,1.0668
8822216,CONFIRMED,151.863949,143.31451,8.577
9020160,CONFIRMED,5.945043548,170.472237,2.7004
7941200,CONFIRMED,65.7045275,137.44275,3.3104
9020160,CONFIRMED,17.73842886,148.99011,3.0049
7429287,CANDIDATE,84.799829,180.4426,15.21
9020160,CONFIRMED,9.93962361,131.58267,3.432
10418224,CONFIRMED,6.8731664,172.518826,6.8569
10616679,CONFIRMED,8.600099313,172.529281,4.0077
10717241,CONFIRMED,12.37646897,179.404945,2.7075
10717241,CANDIDATE,9.340538,135.12248,2.57
7303287,CANDIDATE,330.071558,340.9871,4.295
10843590,CONFIRMED,18.87022157,178.71167,3.1404
6850504,CONFIRMED,19.5776073,135.2032,3.382
12061222,CONFIRMED,17.20522898,175.05878,3.6688
12316431,FALSE POSITIVE,17.90766147,175.55977,5.396
12404305,CONFIRMED,22.18332255,169.49619,5.1364
10212441,FALSE POSITIVE,354.78194,175.7246,6.46
12834874,CONFIRMED,7.65880048,173.03964,3.0427
2557816,CONFIRMED,9.3789167,176.45197,3.3427
10454313,CONFIRMED,4.221626193,173.699895,3.0619
10513530,CONFIRMED,16.54967098,171.69398,4.3808
5866724,CONFIRMED,2.154911236,133.498613,3.1341
8121310,CANDIDATE,11.505879,136.2363,5.583
10513530,CONFIRMED,3.52467888,131.63994,2.484
10554999,CONFIRMED,6.400157105,174.02214,2.0004
9076513,CONFIRMED,2.437029217,170.73808,3.2005
9146018,CONFIRMED,9.9267215,175.68671,3.8428
9146018,CONFIRMED,21.22349325,170.37387,4.9416
9146018,CONFIRMED,6.47027706,136.50567,3.343
9279669,CONFIRMED,3.722158895,171.560055,1.9941
10843590,CONFIRMED,46.9026431,154.30327,3.9264
10858832,CONFIRMED,5.263415218,174.351207,2.1446
10937029,CONFIRMED,4.030466786,171.092308,2.7734
11599038,FALSE POSITIVE,9.27989,133.7457,3.33
10937029,CONFIRMED,328.240201,199.203375,12.2726
11656302,FALSE POSITIVE,22.26480657,173.103028,8.7941
2576197,FALSE POSITIVE,2.217038096,171.69587,1.8575
2576197,FALSE POSITIVE,8.874603,140.2954,2.88
3239945,CONFIRMED,4.393157678,172.867528,2.4455
10387742,FALSE POSITIVE,251.7512,271.06864,4.314
10187017,CONFIRMED,16.14567193,134.754877,3.7236
3239945,CONFIRMED,1071.232624,420.286557,16.1784
10554999,CONFIRMED,2.735900074,171.0964,1.9359
10873260,CONFIRMED,5.852968845,171.181624,4.5973
10965008,CONFIRMED,81.1701587,178.58702,8.358
10467815,FALSE POSITIVE,371.17573,458.7146,8.2
11073351,CONFIRMED,2.820190603,170.787705,2.554
11090765,CONFIRMED,21.21712312,171.64936,5.89
11246364,FALSE POSITIVE,200,171.27413,7.27
9570741,CONFIRMED,15.77980122,175.96934,4.0369
9607164,CONFIRMED,14.03490255,171.60491,3.638
9631762,CONFIRMED,10.35586478,175.68106,2.8431
6462863,CONFIRMED,22.34296483,132.741641,6.66405
9782691,CONFIRMED,11.38840217,174.55377,3.6949
11709124,CONFIRMED,20.5498184,178.946396,5.5484
11709124,CANDIDATE,934.0941846,657.26877,17.489
11805075,CANDIDATE,199.8392053,225.35896,4.378
11599038,FALSE POSITIVE,17.4217322,145.9011,4.718
11824222,CANDIDATE,15.84132627,177.142109,1.8215
12302530,CONFIRMED,5.931196562,174.796908,2.4999
11904151,CONFIRMED,0.837491225,131.574858,1.796
3239945,CONFIRMED,7.40611676,134.07481,2.8826
3239945,CONFIRMED,21.803708,139.07199,3.369
3541800,FALSE POSITIVE,4.66229074,169.65558,3.73
3559935,CONFIRMED,29.9111886,194.71129,6.6436
3834360,FALSE POSITIVE,2.908453928,170.12474,2.5363
3966801,CONFIRMED,25.69581456,188.78889,4.0251
11521048,FALSE POSITIVE,25.70280003,194.82512,3.1644
11656721,CONFIRMED,13.64617478,180.34991,3.4098
11853905,CONFIRMED,3.213668926,123.611878,3.98235
5866724,CONFIRMED,8.13121389,137.99254,4.2386
11669239,CONFIRMED,41.8854433,178.6919,6.763
11669239,CONFIRMED,13.81733587,135.03413,4.261
10600261,CONFIRMED,52.8148051,164.90456,7.309
10656823,CONFIRMED,8.30783912,171.17201,3.1516
10656823,CONFIRMED,34.0963441,153.82654,3.896
10676824,CONFIRMED,6.45442931,173.21478,2.6772
10718726,CONFIRMED,3.595769013,170.36915,3.1569
12302530,CONFIRMED,52.6615266,183.52054,3.1592
12470954,CONFIRMED,1.902208647,170.449657,2.19877
6268648,CANDIDATE,20.605501,146.5069,3.793
2438264,CONFIRMED,15.90688891,177.9305,3.9879
2438264,CONFIRMED,4.973455252,170.885791,1.6519
3340312,FALSE POSITIVE,30.5528972,173.90269,5.269
4049108,FALSE POSITIVE,4.804469031,169.63529,3.4587
4454752,CONFIRMED,1.616883373,169.80396,1.6325
8212002,CANDIDATE,9.5539134,135.5281,5.261
4757437,CONFIRMED,13.19322809,175.6096,5.0036
10187017,CONFIRMED,10.31174786,134.07991,3.1818
4757437,CONFIRMED,4.42535097,134.56312,3.504
11823054,CONFIRMED,4.302139338,173.438922,2.0289
11823054,CONFIRMED,3.137845914,133.55689,1.91
7017274,CANDIDATE,6.77067637,133.34914,5.982
11913012,FALSE POSITIVE,3.74782314,171.66634,5.133
11972666,FALSE POSITIVE,1.09173174,170.37724,1.9719
12058931,CONFIRMED,20.68420772,170.19034,6.4415
9782691,CONFIRMED,50.6985408,141.31813,5.972
9886221,FALSE POSITIVE,2.9926465,170.80128,1.81
12366084,CANDIDATE,0.589376952,131.8694,1.71
9957627,CONFIRMED,39.7529915,175.46244,4.9641
9958962,CONFIRMED,9.99760285,171.78828,3.4423
9958962,CONFIRMED,90.4117992,208.5028,7.106
3745690,CONFIRMED,13.54057461,171.67762,4.4673
3745690,CONFIRMED,1.732346403,134.53123,2.2139
9872283,CANDIDATE,1.74610057,131.7921,1.299
3745690,CONFIRMED,7.0257409,133.62713,2.245
3833007,CONFIRMED,16.21774917,180.0425,4.9274
3847138,CONFIRMED,11.72291212,177.3196,4.2064
4833135,FALSE POSITIVE,8.661374,177.5427,2.972
4847534,CONFIRMED,9.66857386,174.53483,2.4656
4852528,CONFIRMED,7.053527145,176.474146,2.3982
4852528,CONFIRMED,9.521644639,177.484839,2.3569
4852528,CONFIRMED,3.072146607,134.030017,1.8732
4852528,CONFIRMED,4.645382149,134.58939,2.0271
12058931,CONFIRMED,9.82578495,131.42495,5.2498
12116489,CONFIRMED,25.30291816,188.060148,4.4903
12600735,CONFIRMED,21.30020491,189.70595,4.0852
10593626,CONFIRMED,289.864067,133.69719,7.565
3437776,FALSE POSITIVE,10.29767658,131.73374,6.649
9958962,CONFIRMED,51.0674355,147.60941,4.374
10294465,FALSE POSITIVE,199.9976349,250.97231,3.43
10388286,CONFIRMED,1.682695938,170.453117,1.3867
10600261,CONFIRMED,17.30795548,176.94326,5.1126
6462863,CONFIRMED,10.42367744,138.009041,5.2257
10600261,CONFIRMED,2.09227115,133.06258,2.4062
11904151,CONFIRMED,45.29422297,138.678725,6.83
4384675,FALSE POSITIVE,260.2071733,258.34887,6.59
4633570,CONFIRMED,16.70920628,174.75417,2.7052
4633570,CONFIRMED,28.55158187,185.47672,4.1502
5021176,FALSE POSITIVE,4.045057186,172.68365,2.9954
5640085,CONFIRMED,10.13958818,178.45074,2.6446
5640085,CONFIRMED,43.5859419,194.6107,4.6814
4852528,CONFIRMED,0.986785834,133.171292,1.1879
4951877,CANDIDATE,24.7962801,170.32595,8.33
5282051,FALSE POSITIVE,5.91037674,171.15166,3.421
10187017,CONFIRMED,27.4536146,145.02866,3.747
5340644,CONFIRMED,8.22241355,172.95657,2.71
3437776,FALSE POSITIVE,0.635587392,133.41665,4.7
4165473,CONFIRMED,13.02363236,178.52482,3.9734
4270253,CONFIRMED,11.6370303,178.84448,3.3372
5544450,CANDIDATE,6.93650854,133.98309,3.674
4270253,CONFIRMED,5.68798675,133.95607,2.2682
5122112,FALSE POSITIVE,3.055171082,171.099046,1.6798
10973664,CONFIRMED,5.40426917,172.18553,2.5315
10973664,CANDIDATE,11.67894236,131.5119,1.2641
10973664,CONFIRMED,1.208462378,133.67712,1.544
9141746,CONFIRMED,2.85188338,132.1455,2.666
12459913,CONFIRMED,12.91385906,177.27535,5.3685
6462863,CONFIRMED,54.31996151,161.239869,8.5858
5779852,FALSE POSITIVE,252.0792347,240.234923,3.9808
6042214,FALSE POSITIVE,27.04627886,171.95525,2.666
6200715,FALSE POSITIVE,3.723560726,172.17977,3.435
8226050,CANDIDATE,18.3848331,135.4745,3.545
6291033,CONFIRMED,3.705991661,169.94286,5.1658
6889235,FALSE POSITIVE,5.188671659,125.879388,5.0534
6758917,FALSE POSITIVE,2.236100588,169.64852,1.8643
5461440,CONFIRMED,40.606895,199.25748,5.756
5689351,CONFIRMED,13.76710058,174.81089,2.9105
6779260,CANDIDATE,2.2165905,131.5607,1
5689351,CONFIRMED,6.1954595,134.71507,2.952
5689351,CONFIRMED,3.25058201,133.69472,2.2537
5689351,CONFIRMED,8.34819209,136.84111,2.835
5303551,FALSE POSITIVE,2.399069173,171.45413,3.2576
5443837,CANDIDATE,3.65849707,170.54381,2.573
